Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returned
1415.0,CA-2020-115994,2020-01-28,2020-01-31,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.96999999999997,3.0,26.39670000000001,
1416.0,CA-2020-115994,2020-01-28,2020-01-31,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,West,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3.0,12.831599999999996,
1431.0,CA-2020-122700,2020-11-26,2020-11-30,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Columbus,Ohio,East,TEC-PH-10003092,Technology,Phones,Motorola L804,220.752,8.0,-40.47120000000001,
1435.0,US-2019-153129,2019-12-26,2019-12-30,Standard Class,FP-14320,Frank Preis,Consumer,United States,Seattle,Washington,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5.0,15.594,
1436.0,CA-2020-106852,2020-06-20,2020-06-27,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,31.104000000000006,6.0,10.8864,
1437.0,CA-2020-106852,2020-06-20,2020-06-27,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,5.248,2.0,0.5903999999999991,
1440.0,CA-2020-122735,2020-04-12,2020-04-15,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,29.700000000000003,5.0,13.365,
1441.0,CA-2020-122735,2020-04-12,2020-04-15,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96,4.0,17.982,
1442.0,CA-2020-128160,2020-12-19,2020-12-24,Second Class,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672,2.0,11.46,
1443.0,CA-2020-117695,2020-08-05,2020-08-08,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,South,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2.0,6.329599999999999,
1445.0,CA-2019-133725,2019-05-23,2019-05-28,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.928,9.0,148.4945999999999,
1446.0,CA-2020-102337,2020-06-13,2020-06-16,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",164.736,4.0,-39.12479999999999,
1447.0,CA-2020-102337,2020-06-13,2020-06-16,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,470.302,7.0,-87.34180000000003,
1448.0,CA-2020-102337,2020-06-13,2020-06-16,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47.984,2.0,5.997999999999992,
1452.0,CA-2019-133711,2019-11-26,2019-11-29,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,70.98,7.0,34.7802,
1453.0,CA-2019-133711,2019-11-26,2019-11-29,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,3.0,45.84,
1454.0,CA-2019-133711,2019-11-26,2019-11-29,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,South,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,5.0,16.875,
1455.0,CA-2019-133711,2019-11-26,2019-11-29,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,South,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040.0,8.0,1459.2,
1456.0,CA-2020-148474,2020-06-12,2020-06-19,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,91.2,3.0,41.952,
1457.0,CA-2020-148474,2020-06-12,2020-06-19,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.93999999999994,3.0,67.94099999999997,
1459.0,CA-2019-123722,2019-09-25,2019-10-01,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Irving,Texas,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,15.936000000000002,4.0,5.1792,
1462.0,US-2019-128902,2019-03-11,2019-03-15,Standard Class,MB-18085,Mick Brown,Consumer,United States,Vineland,New Jersey,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.00599999999997,2.0,-31.372200000000007,
1463.0,CA-2019-152289,2019-08-26,2019-08-28,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,Central,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,2.0,43.9956,
1464.0,CA-2019-152289,2019-08-26,2019-08-28,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1024.716,6.0,-29.277599999999893,
1465.0,US-2019-104794,2019-12-16,2019-12-19,First Class,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,3.68,2.0,1.8032,
1469.0,CA-2020-139199,2020-12-09,2020-12-13,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,872.94,3.0,226.9644,
1470.0,CA-2020-139199,2020-12-09,2020-12-13,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,41.54,2.0,19.5238,
1471.0,CA-2020-139199,2020-12-09,2020-12-13,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,Central,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,12.96,2.0,6.2208000000000006,
1473.0,CA-2020-164959,2020-07-11,2020-07-15,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Los Angeles,California,West,OFF-LA-10004272,Office Supplies,Labels,Avery 482,8.67,3.0,4.0749,
1475.0,CA-2019-113138,2019-11-19,2019-11-25,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,17.28,6.0,5.0112,
1476.0,CA-2019-113138,2019-11-19,2019-11-25,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,3.0,6.420600000000001,
1477.0,US-2020-104955,2020-03-19,2020-03-24,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,New York City,New York,East,OFF-LA-10003121,Office Supplies,Labels,Avery 506,28.91,7.0,13.2986,
1478.0,CA-2019-121958,2019-11-13,2019-11-17,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,South,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,52.136,7.0,5.865299999999996,
1479.0,CA-2020-121468,2020-11-19,2020-11-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,Westminster,California,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,31.968000000000004,4.0,2.3976000000000006,
1480.0,US-2019-108455,2019-12-02,2019-12-08,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4.0,12.4416,
1481.0,US-2019-108455,2019-12-02,2019-12-08,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,West,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,7.0,19.8254,
1482.0,US-2019-108455,2019-12-02,2019-12-08,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,West,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,3.0,8.806199999999999,
1483.0,CA-2020-101210,2020-08-25,2020-08-28,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,9.728000000000002,2.0,1.702399999999999,
1484.0,CA-2020-101210,2020-08-25,2020-08-28,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,3.4240000000000004,1.0,1.0699999999999996,
1485.0,US-2019-108098,2019-10-14,2019-10-18,Standard Class,CP-12340,Christine Phan,Corporate,United States,Seattle,Washington,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,3.0,30.089999999999986,
1491.0,CA-2020-151911,2020-04-30,2020-05-05,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,New York City,New York,East,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96,4.0,28.332,
1492.0,CA-2020-166436,2020-11-24,2020-11-28,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,1.0,2.8812,
1493.0,CA-2020-166436,2020-11-24,2020-11-28,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,977.292,6.0,173.7408,
1494.0,CA-2020-139661,2020-10-30,2020-11-03,Standard Class,JW-15220,Jane Waco,Corporate,United States,Vancouver,Washington,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,9.64,2.0,3.6632000000000007,
1496.0,CA-2020-152485,2020-09-04,2020-09-08,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.192000000000002,7.0,3.184999999999999,
1497.0,CA-2020-152485,2020-09-04,2020-09-08,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,Central,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,16.784000000000002,1.0,-0.2098000000000004,
1498.0,CA-2020-152485,2020-09-04,2020-09-08,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,Central,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,5.0,3.772,
1499.0,CA-2019-141586,2019-10-17,2019-10-20,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",18.16,5.0,6.583000000000001,
1500.0,CA-2020-130386,2020-11-12,2020-11-18,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,Central,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3.0,5.8203000000000005,
1501.0,CA-2020-130386,2020-11-12,2020-11-18,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,Central,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,223.056,9.0,69.70499999999998,
1502.0,CA-2020-130386,2020-11-12,2020-11-18,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,Central,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,3.0,-47.2542,
1503.0,CA-2019-100468,2019-11-24,2019-12-01,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2.0,3.3519999999999985,
1504.0,CA-2019-100468,2019-11-24,2019-12-01,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2.0,3.0813999999999995,
1507.0,CA-2020-154935,2020-12-24,2020-12-29,Standard Class,AR-10540,Andy Reiter,Consumer,United States,New York City,New York,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",17.880000000000003,3.0,5.5875,
1508.0,CA-2019-134208,2019-09-17,2019-09-23,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Columbus,Georgia,South,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,396.0,4.0,190.08,
1509.0,CA-2020-108294,2020-12-10,2020-12-10,Same Day,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3.0,15.525,
1510.0,CA-2020-103611,2020-09-12,2020-09-15,First Class,JM-15535,Jessica Myrick,Consumer,United States,Los Angeles,California,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2.0,3.0096,
1511.0,CA-2020-100384,2020-06-24,2020-07-01,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,385.6,8.0,111.82399999999996,
1512.0,CA-2020-100384,2020-06-24,2020-07-01,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,35.82,9.0,11.820599999999995,
1513.0,CA-2020-112809,2020-08-18,2020-08-22,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,200.064,3.0,12.504000000000003,
1514.0,CA-2020-112809,2020-08-18,2020-08-22,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,21.379999999999995,5.0,-33.139,
1515.0,CA-2020-112809,2020-08-18,2020-08-22,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,6.743999999999998,4.0,-11.4648,
1516.0,US-2020-160759,2020-12-11,2020-12-17,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",63.686,1.0,-9.098000000000004,
1517.0,CA-2020-148446,2020-12-10,2020-12-14,Second Class,MC-17845,Michael Chen,Consumer,United States,North Las Vegas,Nevada,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1669.6,4.0,116.87199999999984,
1520.0,CA-2020-116204,2020-02-11,2020-02-14,Second Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.336,7.0,7.734300000000001,
1521.0,CA-2020-109946,2020-04-16,2020-04-21,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Chicago,Illinois,Central,OFF-AR-10001419,Office Supplies,Art,Newell 325,16.520000000000003,5.0,2.0649999999999986,
1527.0,CA-2019-122392,2019-07-22,2019-07-27,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,East,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,4.16,2.0,0.3640000000000003,
1528.0,CA-2019-122392,2019-07-22,2019-07-27,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",11.648,2.0,3.348800000000001,
1532.0,CA-2020-159884,2020-08-31,2020-09-05,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,Arizona,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1.0,0.8057999999999996,
1533.0,CA-2020-159884,2020-08-31,2020-09-05,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,Arizona,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376000000000001,3.0,2.7222,
1534.0,CA-2019-139885,2019-12-04,2019-12-08,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,New York City,New York,East,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,212.88,6.0,0.0,
1535.0,CA-2020-124086,2020-02-10,2020-02-14,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Laguna Niguel,California,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2.0,16.79859999999998,
1536.0,CA-2019-112389,2019-10-29,2019-11-02,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Bridgeton,New Jersey,East,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3.0,0.4073999999999991,
1537.0,CA-2019-112389,2019-10-29,2019-11-02,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Bridgeton,New Jersey,East,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",11.67,3.0,3.0342,
1538.0,CA-2020-121888,2020-09-15,2020-09-17,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,East,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.99,1.0,11.597099999999998,
1539.0,CA-2020-121888,2020-09-15,2020-09-17,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,East,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2.0,6.5120000000000005,
1540.0,CA-2020-121888,2020-09-15,2020-09-17,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94,3.0,203.56440000000003,
1541.0,CA-2020-121888,2020-09-15,2020-09-17,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,242.48,7.0,116.3904,
1551.0,US-2020-124926,2020-11-13,2020-11-18,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Houston,Texas,Central,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,9.323999999999998,6.0,-24.708599999999997,
1552.0,CA-2019-159345,2019-06-17,2019-06-22,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,San Diego,California,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,111.96,2.0,54.8604,
1554.0,CA-2020-158386,2020-10-16,2020-10-21,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,Richmond,Kentucky,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,124.75,5.0,57.38499999999999,
1556.0,CA-2020-120761,2020-09-04,2020-09-08,Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Long Beach,New York,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",91.96,4.0,39.5428,
1557.0,CA-2019-109176,2019-05-09,2019-05-15,Standard Class,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,9.344,1.0,3.504,
